分类,imageID,workName,authorName,dynasty,instName,公开版权
点景人物,2b69598a-5f3e-11ed-b1c1-2d612f358c7a,卢仝烹茶图,佚名,宋代,故宫博物院,否
点景人物,2b69654c-5f3e-11ed-b1c1-2d612f358c7a,归牧图,佚名,宋代,故宫博物院,否
点景人物,2b696952-5f3e-11ed-b1c1-2d612f358c7a,水村楼阁图,佚名,宋代,故宫博物院,否
点景人物,2b696984-5f3e-11ed-b1c1-2d612f358c7a,西湖春晓图,佚名,宋代,故宫博物院,否
点景人物,2b696bd2-5f3e-11ed-b1c1-2d612f358c7a,江山殿阁图,佚名,宋代,故宫博物院,否
点景人物,2b69895a-5f3e-11ed-b1c1-2d612f358c7a,芦花寒雁图,吴镇,元代,故宫博物院,否
点景人物,2b69921a-5f3e-11ed-b1c1-2d612f358c7a,元人集绘卷,张观等,元代,故宫博物院,否
点景人物,2b6995d0-5f3e-11ed-b1c1-2d612f358c7a,元五家合绘卷,赵雍等,元代,故宫博物院,否
点景人物,2b69a26e-5f3e-11ed-b1c1-2d612f358c7a,观梅图,佚名,宋代,火奴鲁鲁艺术博物馆,否
点景人物,2b69a6ba-5f3e-11ed-b1c1-2d612f358c7a,远浦归帆图,法常(传),宋代,京都国立博物馆,否
点景人物,2b69a886-5f3e-11ed-b1c1-2d612f358c7a,山水图,夏珪(传),宋代,静嘉堂文库美术馆,否
点景人物,2b69a9f8-5f3e-11ed-b1c1-2d612f358c7a,江山渔乐图,盛懋(传),元代,旧金山亚洲艺术博物馆,否
点景人物,2b69b966-5f3e-11ed-b1c1-2d612f358c7a,溪山渔隐图,赵雍,元代,克利夫兰艺术博物馆,是
点景人物,2b69bb6e-5f3e-11ed-b1c1-2d612f358c7a,月色秋声图,马和之,宋代,辽宁省博物馆,否
点景人物,2b69c3fc-5f3e-11ed-b1c1-2d612f358c7a,江亭晚眺图,佚名,宋代,辽宁省博物馆,否
点景人物,2b69d130-5f3e-11ed-b1c1-2d612f358c7a,晴峦萧寺图,李成,宋代,纳尔逊 - 阿特金斯艺术博物馆,否
点景人物,2b69d644-5f3e-11ed-b1c1-2d612f358c7a,秋霜渔捕图,佚名,元代,纳尔逊 - 阿特金斯艺术博物馆,否
点景人物,2b69d982-5f3e-11ed-b1c1-2d612f358c7a,灞桥风雪图,佚名,宋代,南京博物院,否
点景人物,2b69dcca-5f3e-11ed-b1c1-2d612f358c7a,松阴高士图,盛懋,元代,南京大学考古与艺术博物馆,否
点景人物,2b69e198-5f3e-11ed-b1c1-2d612f358c7a,幼舆丘壑图,赵孟頫,元代,普林斯顿大学艺术博物馆,否
点景人物,2b69e1ca-5f3e-11ed-b1c1-2d612f358c7a,山海宫阙图,佚名,元代,普陀山佛教博物馆,否
点景人物,2b69e260-5f3e-11ed-b1c1-2d612f358c7a,秋野牧牛图,阎次平(传),宋代,泉屋博古馆,否
点景人物,2b69ed00-5f3e-11ed-b1c1-2d612f358c7a,写生四段,佚名,宋代,上海博物馆,否
点景人物,2b69ef58-5f3e-11ed-b1c1-2d612f358c7a,渔村归钓图,佚名,宋代,上海博物馆,否
点景人物,2b69f49e-5f3e-11ed-b1c1-2d612f358c7a,溪桥归牧图,佚名,宋代,上海博物馆,否
点景人物,2b69f5a2-5f3e-11ed-b1c1-2d612f358c7a,溪山行旅图,朱□,宋代,上海博物馆,否
点景人物,2b69f872-5f3e-11ed-b1c1-2d612f358c7a,淀山送别图,李升,元代,上海博物馆,否
点景人物,2b6a0560-5f3e-11ed-b1c1-2d612f358c7a,溪山图,佚名,元代,上海博物馆,否
点景人物,2b6a0592-5f3e-11ed-b1c1-2d612f358c7a,盘车图,佚名,元代,上海博物馆,否
点景人物,2b6a0682-5f3e-11ed-b1c1-2d612f358c7a,坐听松声图,佚名,元代,上海博物馆,否
点景人物,2b6a10be-5f3e-11ed-b1c1-2d612f358c7a,牧童图,马麟(传),宋代,私人藏,否
点景人物,2b6a12ee-5f3e-11ed-b1c1-2d612f358c7a,雪中行旅图,佚名,宋代,私人藏,否
点景人物,2b6a1e24-5f3e-11ed-b1c1-2d612f358c7a,金明池争标图,佚名,宋代,天津博物馆,否
点景人物,2b6a207c-5f3e-11ed-b1c1-2d612f358c7a,山阴避暑图,佚名,元代,天津博物馆,否
点景人物,2b6a23f6-5f3e-11ed-b1c1-2d612f358c7a,山水图,马远(传),宋代,维多利亚和阿尔伯特博物馆,否
点景人物,2b6a2edc-5f3e-11ed-b1c1-2d612f358c7a,山水图,夏珪,宋代,印第安纳波利斯艺术博物馆,否
点景人物,2b6a6a64-5f3e-11ed-b1c1-2d612f358c7a,风雨归牧,李迪,宋代,台北故宫博物院,是
点景人物,2b6a809e-5f3e-11ed-b1c1-2d612f358c7a,秋溪待渡图,宋人,宋代,台北故宫博物院,是
点景人物,2b6a810c-5f3e-11ed-b1c1-2d612f358c7a,赤壁图,宋人,宋代,台北故宫博物院,是
点景人物,2b6a81a2-5f3e-11ed-b1c1-2d612f358c7a,溪阴浴牧,宋人,宋代,台北故宫博物院,是
点景人物,2b6aafc4-5f3e-11ed-b1c1-2d612f358c7a,观月图,文徵明,明代,火奴鲁鲁艺术博物馆,否
点景人物,2b6ab65e-5f3e-11ed-b1c1-2d612f358c7a,松厓客话,夏珪,宋代,台北故宫博物院,是
点景人物,2b6ad03a-5f3e-11ed-b1c1-2d612f358c7a,大禹治水图,唐人,隋唐,台北故宫博物院,是
点景人物,61160426-4070-11ed-9adc-c934f75048ef,牧牛图,法常,宋代,,否
点景人物,611b6aa6-4070-11ed-9adc-c934f75048ef,栈道行旅图页,佚名,宋代,,否
点景人物,61254846-4070-11ed-9adc-c934f75048ef,山水,佚名,宋代,弗利尔美术馆,否
点景人物,61262fae-4070-11ed-9adc-c934f75048ef,荷亭消夏图,佚名,宋代,,否
点景人物,612774ae-4070-11ed-9adc-c934f75048ef,待渡图页,佚名,宋代,,否
点景人物,6127e81c-4070-11ed-9adc-c934f75048ef,名流集藻册,佚名,宋代,故宫博物院,否
点景人物,6130c2ca-4070-11ed-9adc-c934f75048ef,千岩万壑图,佚名,宋代,台北故宫博物院,是
点景人物,6133f486-4070-11ed-9adc-c934f75048ef,雪桥买鱼图,佚名,宋代,大都会博物馆,是
点景人物,6134ca96-4070-11ed-9adc-c934f75048ef,群仙高会图,佚名,宋代,弗利尔美术馆,否
点景人物,61359ff2-4070-11ed-9adc-c934f75048ef,秋山红树图,萧照,宋代,,否
点景人物,613625bc-4070-11ed-9adc-c934f75048ef,柳亭行旅图,赵令穰,宋代,台北故宫博物院,是
点景人物,6137c2a0-4070-11ed-9adc-c934f75048ef,画雪景图,许道宁,宋代,台北故宫博物院,是
点景人物,613db606-4070-11ed-9adc-c934f75048ef,眠琴煮茗图,佚名,宋代,台北故宫博物院,是
点景人物,613ffb14-4070-11ed-9adc-c934f75048ef,柳塘寻句图,佚名,宋代,克利夫兰艺术博物馆,是
点景人物,61401356-4070-11ed-9adc-c934f75048ef,松斋静坐图,佚名,元代,南京博物院,否
点景人物,6140b1b2-4070-11ed-9adc-c934f75048ef,莲塘泛舟图,佚名,宋代,故宫博物院,否
点景人物,6140f884-4070-11ed-9adc-c934f75048ef,水榭闲居图,佚名,明代,大英博物馆,是
点景人物,614100ae-4070-11ed-9adc-c934f75048ef,青山画阁图,佚名,元代,朵云轩,否
点景人物,614124b2-4070-11ed-9adc-c934f75048ef,牧童图,佚名,宋代,大英博物馆,是
点景人物,6142033c-4070-11ed-9adc-c934f75048ef,远水扬帆图,佚名,宋代,台北故宫博物院,是
点景人物,61437b40-4070-11ed-9adc-c934f75048ef,滕王阁图,佚名,元代,台北故宫博物院,是
点景人物,6147b0a2-4070-11ed-9adc-c934f75048ef,清溪晚渡,佚名,宋代,台北故宫博物院,是
点景人物,6149077c-4070-11ed-9adc-c934f75048ef,风雨归舟图,佚名,宋代,故宫博物院,否
点景人物,614b3a38-4070-11ed-9adc-c934f75048ef,江村图,佚名,宋代,,否
点景人物,614c759c-4070-11ed-9adc-c934f75048ef,水轩花榭图,佚名,宋代,台北故宫博物院,是
点景人物,614db6be-4070-11ed-9adc-c934f75048ef,长江万里图卷全卷,佚名,宋代,,否
点景人物,614e0bc8-4070-11ed-9adc-c934f75048ef,征人晓发图,佚名,宋代,故宫博物院,否
点景人物,614ec9d2-4070-11ed-9adc-c934f75048ef,宋人画山水,佚名,宋代,台北故宫博物院,是
点景人物,614fda84-4070-11ed-9adc-c934f75048ef,春山曛暮图,佚名,宋代,大都会博物馆,是
点景人物,614fee7a-4070-11ed-9adc-c934f75048ef,夕阳归犊图,佚名,宋代,台北故宫博物院,是
点景人物,615042bc-4070-11ed-9adc-c934f75048ef,山水团扇,佚名,宋代,弗利尔美术馆,否
点景人物,61515f12-4070-11ed-9adc-c934f75048ef,牧梦占丰图,佚名,元代,台北故宫博物院,是
点景人物,6153d0da-4070-11ed-9adc-c934f75048ef,雪景待渡图,佚名,宋代,大都会博物馆,是
点景人物,61546252-4070-11ed-9adc-c934f75048ef,秋浦停舟图,佚名,宋代,台北故宫博物院,是
点景人物,6154bc66-4070-11ed-9adc-c934f75048ef,松荫庭院图,佚名,宋代,台北故宫博物院,是
点景人物,6155a05e-4070-11ed-9adc-c934f75048ef,大禹治水图,佚名,隋唐,台北故宫博物院,是
点景人物,6156e338-4070-11ed-9adc-c934f75048ef,雪溪放牧图,佚名,宋代,故宫博物院,否
点景人物,61574ae4-4070-11ed-9adc-c934f75048ef,溪山水阁图,佚名,宋代,故宫博物院,否
点景人物,615844bc-4070-11ed-9adc-c934f75048ef,秋山萧寺图,佚名,宋代,上海博物馆,否
点景人物,615c881a-4070-11ed-9adc-c934f75048ef,唐人画雪景图,佚名,隋唐,台北故宫博物院,是
点景人物,615f1f08-4070-11ed-9adc-c934f75048ef,深山饲鹤图,佚名,宋代,台北故宫博物院,是
点景人物,61620c2c-4070-11ed-9adc-c934f75048ef,田垄牧牛图,佚名,宋代,明尼阿波利斯艺术博物馆,否
点景人物,6163498e-4070-11ed-9adc-c934f75048ef,山居对奕图,佚名,宋代,故宫博物院,否
点景人物,61643876-4070-11ed-9adc-c934f75048ef,泛舟柳塘图,佚名,宋代,大都会博物馆,是
点景人物,61693da8-4070-11ed-9adc-c934f75048ef,潇湘八景-平沙落雁,王洪,宋代,普林斯顿大学艺术博物馆,否
点景人物,61698844-4070-11ed-9adc-c934f75048ef,苓岩绮阁图,赵伯骕,宋代,弗利尔美术馆,否
点景人物,616d6c66-4070-11ed-9adc-c934f75048ef,行旅图团扇,马远,宋代,,否
点景人物,616de52e-4070-11ed-9adc-c934f75048ef,画雪景图,马远,宋代,台北故宫博物院,是
点景人物,616df5fa-4070-11ed-9adc-c934f75048ef,小品册八帧,马远,宋代,,否
点景人物,616e2926-4070-11ed-9adc-c934f75048ef,雕台望云图,马远,宋代,波士顿,否
点景人物,616e6a62-4070-11ed-9adc-c934f75048ef,山居图,马远,宋代,弗利尔美术馆,否
点景人物,616e7868-4070-11ed-9adc-c934f75048ef,踏歌图,马远,宋代,故宫博物院,否
点景人物,616ef040-4070-11ed-9adc-c934f75048ef,烟霭秋涉图图,马远,宋代,大英博物馆,是
点景人物,616fbe94-4070-11ed-9adc-c934f75048ef,江乡农作图,赵士雷,宋代,台北故宫博物院,是
点景人物,61735ea0-4070-11ed-9adc-c934f75048ef,待渡图,米友仁,宋代,,否
点景人物,6176676c-4070-11ed-9adc-c934f75048ef,柳溪卧笛图,梁楷,宋代,,否
点景人物,6178baee-4070-11ed-9adc-c934f75048ef,松下高士图,李成,宋代,弗利尔美术馆,否
点景人物,61799482-4070-11ed-9adc-c934f75048ef,晴峦萧寺图,李成,宋代,纳尔逊 - 阿特金斯艺术博物馆,否
点景人物,6179de9c-4070-11ed-9adc-c934f75048ef,便桥会盟图,李公麟,宋代,,否
点景人物,617aab38-4070-11ed-9adc-c934f75048ef,蜀川图手卷,李公麟,宋代,弗利尔美术馆,否
点景人物,617d4da2-4070-11ed-9adc-c934f75048ef,卧龙山图三,李公麟,宋代,,否
点景人物,6181995c-4070-11ed-9adc-c934f75048ef,远浦归帆,玉涧,宋代,德川美术馆,否
点景人物,61850650-4070-11ed-9adc-c934f75048ef,灞桥风雪图,吴俊臣,宋代,弗利尔美术馆,否
点景人物,6186236e-4070-11ed-9adc-c934f75048ef,柳溪春舫图,马和之,宋代,台北故宫博物院,是
点景人物,61896d44-4070-11ed-9adc-c934f75048ef,秋山万里卷,赵伯驹,宋代,台北故宫博物院,是
点景人物,6189afd4-4070-11ed-9adc-c934f75048ef,春山图轴,赵伯驹,宋代,台北故宫博物院,是
点景人物,6189bff6-4070-11ed-9adc-c934f75048ef,汉宫图,赵伯驹,宋代,台北故宫博物院,是
点景人物,618a83aa-4070-11ed-9adc-c934f75048ef,故宫图册,赵伯驹,宋代,,否
点景人物,618b0c26-4070-11ed-9adc-c934f75048ef,雪涧盘车图,朱锐,宋代,台北故宫博物院,是
点景人物,61987f50-4070-11ed-9adc-c934f75048ef,蜀栈行旅图,范宽,宋代,,否
点景人物,6198bf9c-4070-11ed-9adc-c934f75048ef,元明册页集-重山复岭图立轴,范宽,元代,弗利尔美术馆,否
点景人物,61996b5e-4070-11ed-9adc-c934f75048ef,溪山晚钓图,赵佶,宋代,台北故宫博物院,是
点景人物,619cf5c6-4070-11ed-9adc-c934f75048ef,全景清明上河图,张择端,宋代,奥地利国家图书馆,否
点景人物,619ec0ae-4070-11ed-9adc-c934f75048ef,丰年瑞雪图,郭熙,宋代,台北故宫博物院,是
点景人物,619ef330-4070-11ed-9adc-c934f75048ef,雪山兰若图,郭熙,宋代,弗利尔美术馆,否
点景人物,619f0adc-4070-11ed-9adc-c934f75048ef,蜀山行旅图,郭熙,宋代,,否
点景人物,619fb4aa-4070-11ed-9adc-c934f75048ef,行旅图全卷,郭熙,宋代,,否
点景人物,61a143d8-4070-11ed-9adc-c934f75048ef,江亭晚眺图,朱光普,宋代,辽宁省博物馆,否
点景人物,61a19338-4070-11ed-9adc-c934f75048ef,秋冬山水图对轴二,阎次平,宋代,东京国立博物馆,否
点景人物,61a2c37a-4070-11ed-9adc-c934f75048ef,文姬归汉图,李唐,宋代,台北故宫博物院,是
点景人物,61a2e6a2-4070-11ed-9adc-c934f75048ef,文姬归汉图,李唐,宋代,台北故宫博物院,是
点景人物,61a322ac-4070-11ed-9adc-c934f75048ef,雨余放牧图,李唐,宋代,,否
点景人物,61a33aee-4070-11ed-9adc-c934f75048ef,摹范宽溪山独钓图,李唐,宋代,弗利尔美术馆,否
点景人物,61a36104-4070-11ed-9adc-c934f75048ef,四时山水册　岩树蒸霞,李唐,宋代,台北故宫博物院,是
点景人物,61a37522-4070-11ed-9adc-c934f75048ef,关山行旅图,李唐,宋代,台北故宫博物院,是
点景人物,61a3afb0-4070-11ed-9adc-c934f75048ef,高士观花图,夏圭,宋代,,否
点景人物,61a3e160-4070-11ed-9adc-c934f75048ef,暮色归渔图,夏圭,宋代,印第安纳波利斯艺术博物馆,否
点景人物,61a43d4a-4070-11ed-9adc-c934f75048ef,湖畔幽居图,夏圭,宋代,大阪市立美术馆,是
点景人物,61a4c634-4070-11ed-9adc-c934f75048ef,长江万里图卷,夏圭,宋代,台北故宫博物院,是
点景人物,61a4fd98-4070-11ed-9adc-c934f75048ef,雪屐探梅图轴,夏圭,宋代,台北故宫博物院,是
点景人物,61a52c28-4070-11ed-9adc-c934f75048ef,溪山清远图,夏圭,宋代,,否
点景人物,61a5cfb6-4070-11ed-9adc-c934f75048ef,月下松亭图,夏圭,宋代,,否
点景人物,61a70674-4070-11ed-9adc-c934f75048ef,唐宋名人集册-东坡赤壁图,王诜,宋代,弗利尔美术馆,否
点景人物,61a758d6-4070-11ed-9adc-c934f75048ef,山水渔民图轴,李安忠,宋代,,否
点景人物,61ad147e-4070-11ed-9adc-c934f75048ef,雪溪乘兴图,燕文贵,宋代,台北故宫博物院,是
点景人物,61ad630c-4070-11ed-9adc-c934f75048ef,江山雪霁图卷,燕文贵,宋代,台北故宫博物院,是
点景人物,61ada132-4070-11ed-9adc-c934f75048ef,秋山萧寺图,燕文贵,宋代,大都会博物馆,是
点景人物,61adb4b0-4070-11ed-9adc-c934f75048ef,大江图,燕文贵,宋代,弗利尔美术馆,否
点景人物,61afdb50-4070-11ed-9adc-c934f75048ef,江村草阁图,燕肃,宋代,弗利尔美术馆,否
点景人物,61b0fabc-4070-11ed-9adc-c934f75048ef,柳塘牧马图,陈居中,宋代,,否
点景人物,61bc462e-4070-11ed-9adc-c934f75048ef,松坞延宾图,李嵩,宋代,台北故宫博物院,是
点景人物,61bc74c8-4070-11ed-9adc-c934f75048ef,楼阁图,李嵩,宋代,克利夫兰艺术博物馆,是
点景人物,61bd927c-4070-11ed-9adc-c934f75048ef,仙苑祥云图,郭忠恕,宋代,,否
点景人物,61be4168-4070-11ed-9adc-c934f75048ef,西湖十景图页,叶肖岩,宋代,台北故宫博物院,是
点景人物,61c0f0e8-4070-11ed-9adc-c934f75048ef,马背狩猎图轴,张勘,宋代,弗利尔美术馆,否
点景人物,61c9257e-4070-11ed-9adc-c934f75048ef,春晓捕鱼图,赵构,宋代,,否
点景人物,61cb3904-4070-11ed-9adc-c934f75048ef,烟岚秋涧图,朱德润,元代,台北故宫博物院,是
点景人物,61cb669a-4070-11ed-9adc-c934f75048ef,林下鸣琴图,朱德润,元代,台北故宫博物院,是
点景人物,61cd603a-4070-11ed-9adc-c934f75048ef,长江万里图卷（局部）,王蒙,元代,台北故宫博物院,是
