分类,imageID,workName,authorName,dynasty,instName,公开版权
有男有女,619fa4ce-4070-11ed-9adc-c934f75048ef,寒山雪霁图,郭熙,宋代,圣路易斯艺术博物馆,否
有男有女,61a30420-4070-11ed-9adc-c934f75048ef,文姬归汉图,李唐,宋代,台北故宫博物院,是
有男有女,61b0df82-4070-11ed-9adc-c934f75048ef,王建宫词图,陈居中,宋代,台北故宫博物院,是
有男有女,61beaf4a-4070-11ed-9adc-c934f75048ef,秋庭戏婴图,苏汉臣,宋代,台北故宫博物院,是
有男有女,61beea32-4070-11ed-9adc-c934f75048ef,百子欢歌图卷,苏汉臣,宋代,台北故宫博物院,是
有男有女,61d0cf40-4070-11ed-9adc-c934f75048ef,五祖再来图,因陀罗,元代,克利夫兰艺术博物馆,是
有男有女,61dbd9c6-4070-11ed-9adc-c934f75048ef,养正图十则,王振鹏,元代,大都会博物馆,是
有男有女,61dc0270-4070-11ed-9adc-c934f75048ef,唐僧取经图,王振鹏,元代,,否
有男有女,61dc601c-4070-11ed-9adc-c934f75048ef,唐僧取经图,王振鹏,元代,,否
有男有女,61e57968-4070-11ed-9adc-c934f75048ef,观音大士像,佚名,元代,台北故宫博物院,是
有男有女,61e5ed44-4070-11ed-9adc-c934f75048ef,人物图卷,佚名,元代,,否
有男有女,61e63254-4070-11ed-9adc-c934f75048ef,佛像挂轴,佚名,元代,克利夫兰艺术博物馆,是
有男有女,61e911b8-4070-11ed-9adc-c934f75048ef,F1954.20-FS-8011,佚名,元代,弗利尔美术馆,否
有男有女,61e96eba-4070-11ed-9adc-c934f75048ef,F1954.20-FS-8011,佚名,元代,弗利尔美术馆,否
有男有女,61ea6202-4070-11ed-9adc-c934f75048ef,嫁娶图,佚名,元代,故宫博物院,否
有男有女,61eaa00a-4070-11ed-9adc-c934f75048ef,春景货郎图,佚名,元代,台北故宫博物院,是
有男有女,62059b3a-4070-11ed-9adc-c934f75048ef,白描罗汉图卷,赵孟頫,元代,,否
有男有女,620a1b7e-4070-11ed-9adc-c934f75048ef,相马图页,赵孟頫,元代,,否
有男有女,62166a00-4070-11ed-9adc-c934f75048ef,人物故事图册,钱选,元代,弗利尔美术馆,否
有男有女,6217884a-4070-11ed-9adc-c934f75048ef,贵妃上马图,钱选,元代,弗利尔美术馆,否
有男有女,6218cf20-4070-11ed-9adc-c934f75048ef,十八学士聚会图卷,钱选,元代,,否
有男有女,621a5188-4070-11ed-9adc-c934f75048ef,玉洞群仙图,赵雍,元代,,否
有男有女,621d3b96-4070-11ed-9adc-c934f75048ef,扇页03,周思聪,近现代,,否
有男有女,62246cb8-4070-11ed-9adc-c934f75048ef,五童纸鸢图,齐白石,近现代,,否
有男有女,62490668-4070-11ed-9adc-c934f75048ef,礼佛图轴,文从简,明代,台北故宫博物院,是
有男有女,624bc600-4070-11ed-9adc-c934f75048ef,红拂图,尤求,明代,故宫博物院,否
有男有女,625e99a6-4070-11ed-9adc-c934f75048ef,渔乐图,周臣,明代,故宫博物院,否
有男有女,6267f82a-4070-11ed-9adc-c934f75048ef,摹阎立本锁谏图卷,佚名,明代,弗利尔美术馆,否
有男有女,626904f4-4070-11ed-9adc-c934f75048ef,养正图卷,佚名,明代,,否
有男有女,626a9012-4070-11ed-9adc-c934f75048ef,大慈心陀罗尼,佚名,明代,台北故宫博物院,是
有男有女,626b1848-4070-11ed-9adc-c934f75048ef,大慈心陀罗尼,佚名,明代,台北故宫博物院,是
有男有女,626b4c5a-4070-11ed-9adc-c934f75048ef,大慈心陀罗尼,佚名,明代,台北故宫博物院,是
有男有女,626bd1b6-4070-11ed-9adc-c934f75048ef,法海灵山图册,佚名,明代,,否
有男有女,6272a978-4070-11ed-9adc-c934f75048ef,台湾番社风俗图册,佚名,明代,,否
有男有女,62730c1a-4070-11ed-9adc-c934f75048ef,胡笳十八拍图,佚名,明代,大都会博物馆,是
有男有女,6277c264-4070-11ed-9adc-c934f75048ef,司马光归隐图,佚名,明代,弗利尔美术馆,否
有男有女,6279436e-4070-11ed-9adc-c934f75048ef,顾绣十六应真图,佚名,明代,故宫博物院,否
有男有女,6285d6d8-4070-11ed-9adc-c934f75048ef,白描应真图,丁云鹏,明代,,否
有男有女,62886ca4-4070-11ed-9adc-c934f75048ef,人物图册,项元汴,明代,,否
有男有女,62902318-4070-11ed-9adc-c934f75048ef,玩古图,杜堇,明代,台北故宫博物院,是
有男有女,6290afb8-4070-11ed-9adc-c934f75048ef,水浒全图.水浒人物全图.上下册,杜堇,明代,藏地不详,否
有男有女,6293c78e-4070-11ed-9adc-c934f75048ef,聘庞图轴,倪端,明代,故宫博物院,否
有男有女,6294d0c0-4070-11ed-9adc-c934f75048ef,王献之休妻,唐寅,明代,,否
有男有女,62957926-4070-11ed-9adc-c934f75048ef,韩熙载夜宴图,唐寅,明代,台北故宫博物院,是
有男有女,629947d6-4070-11ed-9adc-c934f75048ef,人物故事册,唐寅,明代,大英博物馆,是
有男有女,629ca4c6-4070-11ed-9adc-c934f75048ef,货郎图,姜隐,明代,弗利尔美术馆,否
有男有女,629dcf0e-4070-11ed-9adc-c934f75048ef,弘农渡虎图,朱端,明代,故宫博物院,否
有男有女,629f4a50-4070-11ed-9adc-c934f75048ef,四仙拱寿,商喜,明代,,否
有男有女,62a92200-4070-11ed-9adc-c934f75048ef,太平乐事图,戴进,明代,台北故宫博物院,是
有男有女,62cfac18-4070-11ed-9adc-c934f75048ef,五百罗汉图,吴彬,明代,克利夫兰艺术博物馆,是
有男有女,633773d4-4070-11ed-9adc-c934f75048ef,西厢记图页,仇英,明代,,否
有男有女,633791ca-4070-11ed-9adc-c934f75048ef,西厢记图页,仇英,明代,,否
有男有女,633957da-4070-11ed-9adc-c934f75048ef,清明上河图,仇英,明代,,否
有男有女,63395e38-4070-11ed-9adc-c934f75048ef,清明上河图,仇英,明代,台北故宫博物院,是
有男有女,6339f3f2-4070-11ed-9adc-c934f75048ef,二十四孝图页,仇英,明代,,否
有男有女,633a46cc-4070-11ed-9adc-c934f75048ef,二十四孝图页,仇英,明代,,否
有男有女,633ab8be-4070-11ed-9adc-c934f75048ef,临宋人画,仇英,明代,上海博物馆,否
有男有女,633ae1e0-4070-11ed-9adc-c934f75048ef,临宋人画,仇英,明代,上海博物馆,否
有男有女,633af888-4070-11ed-9adc-c934f75048ef,纯孝图册　前汉文帝,仇英,明代,台北故宫博物院,是
有男有女,633c0dae-4070-11ed-9adc-c934f75048ef,群仙会祝图,仇英,明代,台北故宫博物院,是
有男有女,633c66f0-4070-11ed-9adc-c934f75048ef,上林图(二),仇英,明代,台北故宫博物院,是
有男有女,633c750a-4070-11ed-9adc-c934f75048ef,揭钵图（之一）,仇英,明代,弗利尔美术馆,否
有男有女,633dd9fe-4070-11ed-9adc-c934f75048ef,人物故事图,仇英,明代,,否
有男有女,633e9bb4-4070-11ed-9adc-c934f75048ef,桃溪鉴古图,仇英,明代,弗利尔美术馆,否
有男有女,633fcf5c-4070-11ed-9adc-c934f75048ef,岁朝村庆图,李士达,明代,故宫博物院,否
有男有女,63432aa8-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(上),沈度,明代,台北故宫博物院,是
有男有女,63446c38-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(上),沈度,明代,台北故宫博物院,是
有男有女,6347865c-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(中),沈度,明代,台北故宫博物院,是
有男有女,63481aa4-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(中),沈度,明代,台北故宫博物院,是
有男有女,6348ef9c-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(中),沈度,明代,台北故宫博物院,是
有男有女,634ac452-4070-11ed-9adc-c934f75048ef,真禅内印顿证虚凝法界金刚智经.三卷.明宣德三年经折装写本(中),沈度,明代,台北故宫博物院,是
有男有女,635661c2-4070-11ed-9adc-c934f75048ef,绝壑高闲图,文徵明,明代,台北故宫博物院,是
有男有女,638257a0-4070-11ed-9adc-c934f75048ef,供奉图,陈洪绶,明代,,否
有男有女,6397fc04-4070-11ed-9adc-c934f75048ef,光绪 同光十三绝重彩图卷,沈蓉圃,清代,故宫博物院,否
有男有女,63d14874-4070-11ed-9adc-c934f75048ef,临天王送子图,禹之鼎,清代,旅顺博物馆,否
有男有女,63d43930-4070-11ed-9adc-c934f75048ef,仿宋院本金陵图,谢遂,清代,台北故宫博物院,是
有男有女,63d4532a-4070-11ed-9adc-c934f75048ef,仿宋院本金陵图卷,谢遂,清代,台北故宫博物院,是
有男有女,63d471b6-4070-11ed-9adc-c934f75048ef,仿宋院本金陵图卷,谢遂,清代,台北故宫博物院,是
有男有女,63d4b1d0-4070-11ed-9adc-c934f75048ef,仿唐人大禹治水图,谢遂,清代,台北故宫博物院,是
有男有女,63d4cf26-4070-11ed-9adc-c934f75048ef,职贡图（一）卷,谢遂,清代,台北故宫博物院,是
有男有女,63d8f6a0-4070-11ed-9adc-c934f75048ef,耕织图册,陈枚,清代,台北故宫博物院,是
有男有女,63d91fae-4070-11ed-9adc-c934f75048ef,耕织图册,陈枚,清代,台北故宫博物院,是
有男有女,63d94e7a-4070-11ed-9adc-c934f75048ef,耕织图册,陈枚,清代,台北故宫博物院,是
有男有女,63d96e0a-4070-11ed-9adc-c934f75048ef,耕织图册,陈枚,清代,台北故宫博物院,是
有男有女,63f51ca4-4070-11ed-9adc-c934f75048ef,十六应真图,任熊,清代,,否
有男有女,63f593a0-4070-11ed-9adc-c934f75048ef,人物册,任熊,清代,上海博物馆,否
有男有女,640e2b22-4070-11ed-9adc-c934f75048ef,姑苏繁华图(原色版),徐扬,清代,辽宁省博物馆,否
有男有女,640eec06-4070-11ed-9adc-c934f75048ef,姑苏繁华图,徐扬,清代,辽宁省博物馆,否
有男有女,640f0f6a-4070-11ed-9adc-c934f75048ef,乾隆南巡图卷二,徐扬,清代,,否
有男有女,641796a8-4070-11ed-9adc-c934f75048ef,春宫图册.12帧.清.石城殷奇画册,殷奇,清代,波士顿艺术博物馆,否
有男有女,6417bf5c-4070-11ed-9adc-c934f75048ef,春宫图册.12帧.清.石城殷奇画册,殷奇,清代,波士顿艺术博物馆,否
有男有女,6421a062-4070-11ed-9adc-c934f75048ef,御制耕织图,爱新觉罗·玄烨,清代,哈佛大学,否
有男有女,6421d5b4-4070-11ed-9adc-c934f75048ef,御制耕织图,爱新觉罗·玄烨,清代,哈佛大学,否
有男有女,64221812-4070-11ed-9adc-c934f75048ef,御制耕织图,爱新觉罗·玄烨,清代,哈佛大学,否
有男有女,6422ad4a-4070-11ed-9adc-c934f75048ef,山水图册,谢荪,清代,上海博物馆,否
有男有女,64258222-4070-11ed-9adc-c934f75048ef,养正图册,冷枚,清代,,否
有男有女,6425bd00-4070-11ed-9adc-c934f75048ef,养正图册,冷枚,清代,故宫博物院,否
有男有女,6425dfb0-4070-11ed-9adc-c934f75048ef,养正图册,冷枚,清代,故宫博物院,否
有男有女,642647c0-4070-11ed-9adc-c934f75048ef,神仙故事图册,冷枚,清代,大英博物馆,是
有男有女,6426d208-4070-11ed-9adc-c934f75048ef,冷枚白描罗汉.冷枚画.康煕56年,冷枚,清代,藏地不详,否
有男有女,6427d6d0-4070-11ed-9adc-c934f75048ef,十宫词图册,冷枚,清代,,否
有男有女,642cbd26-4070-11ed-9adc-c934f75048ef,仿杨大章宋院本金陵图卷,冯宁,清代,私人藏,否
有男有女,642d4a48-4070-11ed-9adc-c934f75048ef,二十四孝图册,佚名,清代,,否
有男有女,642d7914-4070-11ed-9adc-c934f75048ef,二十四孝图册,佚名,清代,,否
有男有女,642da1fa-4070-11ed-9adc-c934f75048ef,二十四孝图册,佚名,清代,,否
有男有女,642dc248-4070-11ed-9adc-c934f75048ef,百苗图苗族生活图册,佚名,清代,,否
有男有女,642ddaf8-4070-11ed-9adc-c934f75048ef,百苗图苗族生活图册,佚名,清代,,否
有男有女,642dfe3e-4070-11ed-9adc-c934f75048ef,百苗图苗族生活图册,佚名,清代,,否
有男有女,642ebeb4-4070-11ed-9adc-c934f75048ef,百苗图苗族生活图册,佚名,清代,,否
有男有女,64360138-4070-11ed-9adc-c934f75048ef,升平乐事图册　白象花灯,佚名,清代,台北故宫博物院,是
有男有女,64368702-4070-11ed-9adc-c934f75048ef,风月秋声.西厢记图册..清末绘本,佚名,清代,法国国家图书馆,否
有男有女,6436d3d8-4070-11ed-9adc-c934f75048ef,风月秋声.西厢记图册..清末绘本,佚名,清代,法国国家图书馆,否
有男有女,64373742-4070-11ed-9adc-c934f75048ef,风月秋声.西厢记图册..清末绘本,佚名,清代,法国国家图书馆,否
有男有女,6441390e-4070-11ed-9adc-c934f75048ef,闹龙州,佚名,清代,,否
有男有女,6441e50c-4070-11ed-9adc-c934f75048ef,太平繁华八图屏,佚名,清代,,否
有男有女,6441fdd0-4070-11ed-9adc-c934f75048ef,太平繁华八图屏,佚名,清代,,否
有男有女,6442ea1a-4070-11ed-9adc-c934f75048ef,菩提叶罗汉图(二),佚名,清代,大英图书馆,否
有男有女,6443da24-4070-11ed-9adc-c934f75048ef,百苗图苗蛮图说(四),佚名,清代,,否
有男有女,64442c7c-4070-11ed-9adc-c934f75048ef,西王母瑶池会群仙图,佚名,清代,,否
有男有女,64451754-4070-11ed-9adc-c934f75048ef,升平乐事图册-魁星,佚名,清代,台北故宫博物院,是
有男有女,644579ec-4070-11ed-9adc-c934f75048ef,市景三十六行.白描图.19世纪,佚名,清代,,否
有男有女,6446f1aa-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(三),佚名,清代,,否
有男有女,644934b0-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(五),佚名,清代,,否
有男有女,644bdaa8-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(一),佚名,清代,,否
有男有女,644c14c8-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(一),佚名,清代,,否
有男有女,644c378c-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(一),佚名,清代,,否
有男有女,644c5be0-4070-11ed-9adc-c934f75048ef,伯麟彩绘图册(一),佚名,清代,,否
有男有女,644d7cdc-4070-11ed-9adc-c934f75048ef,百苗图苗蛮图说(三),佚名,清代,,否
有男有女,644fe9c2-4070-11ed-9adc-c934f75048ef,雍正十二月行乐图轴,佚名,清代,故宫博物院,否
有男有女,645003ee-4070-11ed-9adc-c934f75048ef,雍正十二月行乐图轴,佚名,清代,故宫博物院,否
有男有女,64505ccc-4070-11ed-9adc-c934f75048ef,戏剧人物画册,佚名,清代,,否
有男有女,6450969c-4070-11ed-9adc-c934f75048ef,戏剧人物画册,佚名,清代,,否
有男有女,6451a898-4070-11ed-9adc-c934f75048ef,村童闹学图,佚名,清代,大英博物馆,是
有男有女,6453fcce-4070-11ed-9adc-c934f75048ef,画院画十二月令图八月图轴,佚名,清代,,否
有男有女,64546e2a-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,64549cc4-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,6454b52e-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,6454d298-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,645509a2-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,64552cb6-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,645543fe-4070-11ed-9adc-c934f75048ef,苗族瑶族生活全景图册45帧,佚名,清代,,否
有男有女,64574000-4070-11ed-9adc-c934f75048ef,线描各类船只家具杂耍人物巨幅图册,佚名,清代,,否
有男有女,6457b86e-4070-11ed-9adc-c934f75048ef,线描各类船只家具杂耍人物巨幅图册,佚名,清代,,否
有男有女,645cd65a-4070-11ed-9adc-c934f75048ef,万年一统册　万顷嘉禾,佚名,清代,台北故宫博物院,是
有男有女,645e17b8-4070-11ed-9adc-c934f75048ef,百苗图苗蛮图说(一),佚名,清代,,否
有男有女,6460ec68-4070-11ed-9adc-c934f75048ef,百苗图苗蛮图说(五),佚名,清代,,否
有男有女,6461a6ee-4070-11ed-9adc-c934f75048ef,顾绣五十三参图册.清初绣制,佚名,清代,故宫博物院,否
有男有女,6462021a-4070-11ed-9adc-c934f75048ef,顾绣五十三参图册.清初绣制,佚名,清代,故宫博物院,否
有男有女,6462c88a-4070-11ed-9adc-c934f75048ef,白描街头买卖画册,佚名,清代,,否
有男有女,646d5e58-4070-11ed-9adc-c934f75048ef,升平乐事图册.十二开,佚名,清代,台北故宫博物院,是
有男有女,646d7e9c-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646d9c4c-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646dd766-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646df2d2-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646e0a92-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646e4c64-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646e6fc8-4070-11ed-9adc-c934f75048ef,职贡图巨幅彩绘册页第4册,佚名,清代,,否
有男有女,646e9d54-4070-11ed-9adc-c934f75048ef,百苗图黔苗图说(木孔恭摹本),佚名,清代,,否
有男有女,646eec14-4070-11ed-9adc-c934f75048ef,百苗图黔苗图说(木孔恭摹本),佚名,清代,,否
有男有女,646f3c14-4070-11ed-9adc-c934f75048ef,百苗图黔苗图说(木孔恭摹本),佚名,清代,,否
有男有女,646f5f78-4070-11ed-9adc-c934f75048ef,百苗图黔苗图说(木孔恭摹本),佚名,清代,,否
有男有女,64725d54-4070-11ed-9adc-c934f75048ef,群仙图（二）册　李八百之妹成仙产经卷,佚名,清代,台北故宫博物院,是
有男有女,6472b7cc-4070-11ed-9adc-c934f75048ef,各种名笺.265种.经折装.清末民初(一),佚名,清代,,否
有男有女,64740aaa-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,647496a0-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,6474b4fa-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,6474e4de-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,647514fe-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,64755e3c-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
有男有女,6475a07c-4070-11ed-9adc-c934f75048ef,帝鉴图说彩绘本,佚名,清代,,否
